AT,V,AP,RH,PE
281.52000000000004,409.20000000000005,1021.82,860.3,476.02
285.08000000000004,387.8,1013.15,960.8,474.57
294.18,638.6,1014.84,717.2,450.64
300.35,651.2,1016.2,449.5,442.54
300.08,752.3000000000001,1010.19,621.1999999999999,434.1
285.91,423.2,1015.35,781.8000000000001,466.15
281.70000000000005,357.70000000000005,1016.15,733.1999999999999,481.44
283.51000000000005,378.29999999999995,1005.87,985.6,472.62
294.69,665.4000000000001,1004.99,928.7,440.8
287.17,417.8,1011.26,486.2,465.87
285.5,408,1027.35,726.9,476.88
299.04,588.6,1014.16,529.5,445.17
295.2,612.7,1019.6,588.3,447.95
300.38,717.6999999999999,1006.59,779.4,427.39
297.44,575,1014.85,672.8,449.98
303.55,773,1002.44,594.2,438.43
299.65000000000003,667.5,1018.48,616.1999999999999,431.23
283.57,412.59999999999997,1008.48,967.6,472.54
288.94,491.5,1020.62,762.2,465.62
303.45,736.7,1005.57,587.4,431.57
298.73,644.5,1011.07,614.7,447.16
285.51,480.4,1012.8,935.9000000000001,468.37
283.71000000000004,402.2,1005.08,897.0999999999999,478.02
282.06,435.20000000000005,1022.78,980,478.38
300.03000000000003,615,1009.17,612.6,440.13
287.93,428.6,1015.32,847.5,471.17
304.1,715.8,1009.95,500.20000000000005,430.47
291.05,583.3,1013.6,858.1,452.28
303,715.8,1010.04,586.5999999999999,432.26
287.22,407.8,1024.67,726.5999999999999,456.71
283.22,409.20000000000005,1021.84,841.8000000000001,471.71
288.81,439.90000000000003,1021.18,886.2,467.57
279.40000000000003,400.20000000000005,1032.14,802.2,481.38
285.90000000000003,423.40000000000003,1018.17,946.7,465.44
294.59000000000003,511.9,1009.1,849.4,446.17
306.13,738.8,1006.31,475.5,440.28
300.69,742.2,1007.44,759.0999999999999,430.72
284.83000000000004,405.5,1006.48,961.5999999999999,474.8
281.17,390.4,1018.49,680.6999999999999,479.53
292.3,443.40000000000003,1019.54,480.90000000000003,468.8
291.68,639.0999999999999,1010.26,978,440.64
303.97,762,1007.47,593,432.22
296.05,672.5,1017.74,745.3,438.62
295.33000000000004,623.9,1007.84,857.4,452.31
276.84000000000003,384.4,1016.74,828.7,490.78
293.04,449,1008.12,673,453.09
286.73,444.7,1029.91,704.0999999999999,467.15
299.03000000000003,614.7,1007.93,687.0999999999999,445.65
279.72,393.7,1020.2,773.7,487.94
286.46000000000004,412.59999999999997,1020.83,795.5,462.87
287.16,429.90000000000003,1007.12,696.9,469.23
298.03000000000003,731.7,1012.26,849.5999999999999,434.85
296.43,695.1,1013.31,530,444.17
300.15000000000003,731.7,1009.82,644.3000000000001,434.94
298.84000000000003,622.6,1011.38,740.8,436.36
293.92,601,1011.11,810.9000000000001,450.32
285.6,408.1,1025.63,662.6,474.73
298.66,676.9,1004.53,800.3,433.02
297.55,603.6999999999999,1006.77,824.3000000000001,440.64
292.13,385.20000000000005,1018.85,631.5999999999999,454.6
285.19,415.79999999999995,1018.02,889.0999999999999,464.45
299.26,474.3,1009.01,560.9000000000001,445.36
298.43,719.4,1006.73,866.9,432.26
300.61,618.6,1012.39,660.9000000000001,439.72
285.57,402.40000000000003,1016.59,900.1,469.59
305.64,749.9,1002.19,345.79999999999995,435.43
299.31,523.6,1013.62,585.2,453.08
293.09000000000003,654.5999999999999,1017.7,689.4,448.67
299.3,632.1,1012.31,764.4,441.23
287.08000000000004,389.09999999999997,1013.04,735.1,470.39
286.02000000000004,455.09999999999997,1015.3,866.7,475.77
280.93,391.8,1024.62,851.5,484.65
294.26,581.1999999999999,1015.38,777.8,453.28
297.12,640.5,1012.23,901.8000000000001,447.44
298.86,660.5,1018.58,662.3000000000001,444.35
297.85,502.29999999999995,1016.23,620.3,454.42
284.61,398.2,1012.09,862,477.99
283.68,412.59999999999997,1007.48,987.4,475.96
298.5,651.8000000000001,1012.67,703.6,438.17
295.92,599.2,1009.67,940.9000000000001,437.9
295.43,599.2,1009.36,953.8,437.85
292.09000000000003,478.29999999999995,1005.18,785.9000000000001,455.19
296.22,654.5999999999999,1014.07,467.70000000000005,446.19
287.28000000000003,538.2,1016.72,648.5,467.08
280.55,407.2,1022.56,876.7,484.29
279.32000000000005,362.5,1028.68,905.9000000000001,483.77
283.95000000000005,416.2,1012.84,938.4000000000001,462.84
305.92,728.6,1003.6,528.6999999999999,433.84
304.2,627,1009.35,552.7,441.67
282,410.6,1020.99,860.5,486.4
301.33,665.6,1005.69,656.7,426.79
283.39000000000004,411.70000000000005,1019.73,820.4000000000001,479.78
301.53000000000003,723.9,998.93,738.5,432.02
288.61,448.8,1017.52,933.1999999999999,461.2
293.12,591.4,1016.05,705.8,450.06
301.51,680.8,1013.34,428.2,434.54
288.24,443.40000000000003,1019.46,604.9,468.8
283.87,408.1,1016.51,802.6,474.64
289.52000000000004,529,1015.14,731.1,461.15
297.81,574.3,1013.17,718.1999999999999,445.41
279.45000000000005,411.4,1027.45,861.1,481.49
296.71000000000004,491.59999999999997,1002.54,690.6999999999999,443.02
281.88,394.20000000000005,1025.63,698.7,474.44
287.64000000000004,428.6,1013.94,882,468.4
293.41,503.2,1009.81,931.2,448.4
286.71000000000004,408,1024.8,636,475.89
292.93,544.2,1011.74,893.4000000000001,456.84
292.39,568.9,1014.29,729.7,452.64
281.51000000000005,407.1,1026.34,827.6,487.79
300.23,660.5,1017.91,591,441.16
282.45000000000005,431.4,1010.99,881.2,477.02
279.44,436.5,1020.68,701.4,485.8
294.48,601,1010.97,783.6,451.95
287.70000000000005,407.29999999999995,1018.36,891.2,458.82
297.69,448.9,1010.05,591.3000000000001,445.11
297.43,719.8000000000001,1006.34,904.5,432.47
296.6,690.4000000000001,1010.5,807.6999999999999,442.48
278.77000000000004,406.2,1015.81,853.4000000000001,483.13
293.97,577.6,1019.15,724.5999999999999,454.62
294.39,443,1014.34,833.9,444
282.59000000000003,400,1015.62,811.5999999999999,471.32
290.51,439.6,1013.02,795.9000000000001,466.36
294.15000000000003,668.6,1013.06,597,451.89
302.51,780.5,1011.12,641.7,434.29
287.99,412.29999999999995,995.02,880,464.85
300.36,674.5,1013.83,432.59999999999997,436.47
298.59000000000003,752.3000000000001,1010.71,664.4,436.67
303.99,667.5,1017.54,406.9,432.03
285.42,498.29999999999995,1007.75,920.1999999999999,467.1
297.64,655.9000000000001,1011.52,851.2,441.8
299.8,741.5999999999999,1008.27,945.4000000000001,431.47
294.61,581.8,1007.45,953.3,444.12
300.39,712.5,1000.5,862.8,430.94
293.01,416.70000000000005,1012.31,539,462.86
307.63,743.4000000000001,1000.91,426.1,433.94
298.31,602.3,1011.21,683.1,444.98
283.70000000000005,412.59999999999997,1007.77,991,473.6
295.01,630.9000000000001,1016.64,879.4,442.79
286.88,505.90000000000003,1020.44,855.4000000000001,459.6
304.43,695.1,1010.09,368.5,429.29
300.23,660.5,1017.33,546.8,439.47
285.02000000000004,446,1018.81,846.8000000000001,468.47
305.07,683,1015.58,415.5,430.07
298.57,756,1017.39,776.3,438.24
299.23,486,1003.61,578,438.61
300.90000000000003,698.9,1015.41,730.1,430.33
300.52000000000004,710.6,1008.4,875.1999999999999,432.14
295.89,584.0999999999999,1013.92,840.3,447.85
300.32,735,1010.36,732.9000000000001,435.22
292.14,566.5,1020.46,771.5999999999999,457.55
300.34000000000003,713.1999999999999,1008.97,884.3000000000001,437.92
300.61,676.9,1004.7,701.5,432.64
289.81,411.59999999999997,1007.37,768.1999999999999,463.39
299.54,660.5,1018.24,612.7,442.22
287.46000000000004,428.6,1031.14,696,465.36
284.71000000000004,392.8,1011.27,820.5,477.71
283.49,417.40000000000003,1020.07,791.7,480.84
285.24,382.5,1013.61,812.8,469.29
295.93,589.6,1013.65,570.6,452.03
294.23,469.3,1014.49,633.3,453.87
280.40000000000003,411.4,1024.99,958.5,477.45
301.40000000000003,665.4000000000001,1011.02,437.70000000000005,439.67
302.97,432.1,1011.52,635.4,433.31
287.70000000000005,417,1018.58,808,454.14
295.03000000000003,697.0999999999999,1010.28,976.4,444.39
304.22,709.8000000000001,1007.24,720.3,432.96
296.23,644.4,1014.85,699.5,448.61
293.1,572.5,1011.08,880.4000000000001,453.03
295.04,639.4,1019.55,550.9000000000001,447.74
303.26,708,1008.57,692.5,432.33
288.25,413.5,1003.84,978.9,466.14
289.74,435.6,1012.88,596.1,465.03
287.86,440,1024.98,850.8,462.87
291.3,412.29999999999995,993.82,612.1,456.32
301.3,729.9,1007.62,700.3,431.83
298.26,568.9,1013.33,673.1,441.51
299.97,692.3000000000001,1013.28,508.6,436.36
293.73,545,1015.04,898.3,467.76
298.19,664.8000000000001,1004.12,630.1,433.83
302.71000000000004,514.3,1005.87,592.2,437.93
292.07,440.6,1017.47,687.5,453.72
287.87,412.29999999999995,997.91,826.9,467.11
295.91,575,1014.75,743.8,451.7
298.89,637.3,1010.88,708.7,441.9
287.79,449.20000000000005,1025.54,911.2,462.64
282.56,346.9,1027.02,789.0999999999999,480.87
305.88,698.8,1007.86,469.5,434.32
294.67,462.1,1010.62,676.2,449.08
292.54,514.3,1011.06,943.5,456.25
303.83000000000004,718,1010.81,614,435.4
304.38,750.8,1004.93,461.9,439.14
287.39000000000004,399.90000000000003,1009.3,837.5,466.2
282.46000000000004,435.6,1015.09,799.5999999999999,482.55
289.25,367.1,1013.58,744.0999999999999,471.46
294.48,503.2,1008.58,853,442.44
290.55,431.4,1018.51,753.1,457.59
283.74,253.6,1009.59,1001.5999999999999,470.96
302.57,749,1004.11,645.3,434.66
291.63,501.59999999999997,1011.45,999.2,452.06
300.06,704.7,1007.55,725.9000000000001,434.24
295.86,594.3,1005.68,835.1999999999999,441.24
301.47,716.4,1004.73,727.0999999999999,436.31
295.91,492.1,1014.35,488.5,448.73
293.46000000000004,458.7,1007.89,737,449.54
287.72,448.40000000000003,1023.46,872,464.58
300.32,610.2,1011.38,653.1999999999999,437.06
289.64,419.3,1022.92,449.79999999999995,467.48
293.23,446,1014.91,362.70000000000005,461.07
304.56,644.4,1013.84,494.90000000000003,439.3
285.27000000000004,400,1018.72,844.2,462.1
298.47,545,1015.5,681.7,451.52
293.36,699.4,1009.33,839.5999999999999,447.06
283.82,450,1022.99,859.0999999999999,481.83
295.59000000000003,581.5999999999999,1017.28,636.8,452.71
290.96000000000004,450,1022.32,438.40000000000003,471
294,487,1007.11,872,449.57
291.49,621,1020.52,786,453.01
302.75,711.4,1011.46,526.9,430.55
282.83000000000004,381.59999999999997,1015.54,796.7,475.51
301.84000000000003,731.8000000000001,1012.23,685.6999999999999,431.36
297.62,578.5,1013.05,663.4000000000001,445.37
292.75,481.4,1013.18,687.0999999999999,456.57
290.72,621,1019.51,861.4,453.3
281.83000000000004,418.2,1032.83,736.2,478.61
298.09000000000003,629.6,1019.76,584.4,443.48
293.73,507.8,1008.87,911.8000000000001,445.03
295.86,480.6,1012.82,678.1,445.1
298.68,595.7,1010.65,820.4000000000001,445.59
299.85,490.20000000000005,1007.68,679.7,438.92
303.41,717.6999999999999,1006.24,589.8,429.27
302.23,670.6999999999999,1005.73,571.8,435.57
295.79,624.4,1011.82,750.6999999999999,448.13
296.90000000000003,685.1,1013.21,760.1,441.61
288.75,437.1,1024.88,803.7,463.34
301.7,665.1,1015.46,340.4,432.59
303.01,595.7,1011.24,640.1999999999999,439.44
280.94,420.3,1017.74,914.8000000000001,477.26
303.21000000000004,691.4,1007.5,724.8000000000001,436.89
283.27000000000004,383.8,1018.22,859.3000000000001,477.73
284.01,448.5,1014.15,883.6,476.87
299.52,707.9000000000001,1005.31,773,428.5
296.2,659.4,1010.99,697.3000000000001,442.39
299.04,484.09999999999997,1008.59,653.8,442.12
295.92,698.4000000000001,1005.75,842.6,436.75
299.06,756,1018.23,626.5,443.2
287.08000000000004,428.6,1032.37,711.1,468.88
291.40000000000003,601,1009.72,901.5,456.25
295.74,665.4000000000001,1005.11,926.2,436.69
296.93,588.6,1015.7,629.5,443.79
283.46000000000004,424.90000000000003,1009.43,783.6,479.64
288.40000000000003,529,1014.86,768.7,463.93
295.64,612.7,1019.6,571,448.51
287.19,442.1,1021.93,861.2,468.64
297.94,756,1017.07,682.3000000000001,440.05
292.85,544.2,1011.83,898.6,450.48
284.24,415.79999999999995,1020.99,910.9000000000001,464.81
299.79,624.4,1011.81,724.5999999999999,438.67
305,732.0999999999999,1000.98,722,435.94
285.69,416.2,1010.86,834.2,461.08
287.32,429.90000000000003,1007.38,788.8,470.68
284.63,411.4,1027.67,905,464.07
302.65000000000003,728.6,1004.63,521.7,439.43
298.92,633.1,1012.76,659.8000000000001,439.98
299.14,713.1999999999999,1007.17,832.3000000000001,432.41
294.38,615,1008.98,821.4,450.92
298.24,653.8,1009.99,542.8,453.58
296.69,703.1999999999999,1010.89,807.6,434.45
286.86,434.09999999999997,1015.45,692.6,466.06
285.75,403.5,1011.89,808.8,475.42
298.36,514.3,1006.43,785.5,439.01
299.02,634.7,1011.54,654.5,445.87
302.63,732.0999999999999,1000.67,793.5,433.53
284.77000000000004,415.4,1019.94,664.3000000000001,477.75
287.72,258.8,1008.92,691.5999999999999,464.11
282.88,410.09999999999997,1021.76,977.0999999999999,469.11
297.40000000000003,507.8,1008.82,605.5,443.8
303.72,698.1999999999999,1009.86,529.4,437.62
300.03000000000003,797.4,1006.54,937,434.77
300.41,665.6,1007.83,609.5,434.88
289.81,367.1,1013.68,706.5999999999999,466.07
287.22,428.6,1032.16,715.3,467.47
285.56,458.7,1004.78,800.1999999999999,468.14
279.21000000000004,411.70000000000005,1019.67,847,489.62
280.94,411.59999999999997,1023.17,971.1,471.82
299.95,725.8,1009.22,890.3,431.18
294.54,513,1013.39,890.5,452.7
300.52000000000004,762,1006.03,670.6999999999999,435.64
298.17,507.8,1008.79,630.6,444.7
284.16,400.5,1015.46,892.2,474.2
289.67,422.40000000000003,1017.51,676.5,469.13
302.38,695.9000000000001,1009,714.0999999999999,437.95
299.06,680.8,1010.92,742.5,432.07
288.70000000000005,406.59999999999997,1016.21,885,457.53
305.82,678.3,1007.81,421.59999999999997,425.75
295.04,453.8,1014.42,689.5,459.45
283.14000000000004,435.20000000000005,1022.95,996.7,473.64
293.92,520.5,1012.22,456.1,455.02
286.08000000000004,431.3,1014.91,557,474.88
285.53000000000003,435.20000000000005,1022.98,1000,467.55
305.35,696.8000000000001,1012.12,424.7,437.35
280.8,406.70000000000005,1020.14,723.7,491.1
288.66,367.1,1014.05,729.2,465.85
286.41,417.40000000000003,1021.89,633.2,473.44
287.1,414.90000000000003,1019.95,864.5999999999999,465.24
301.12,683.1,1010.64,559.0999999999999,443.34
299.78000000000003,644.4,1012.66,611.9,442
297.35,632.1,1012.25,798.6,449.03
281.38,437.9,1016.11,821.1,484.67
294.21000000000004,629.0999999999999,1011.92,755.1999999999999,455.22
296.3,664.8000000000001,1003.71,760,435.62
299.34000000000003,493,1003.69,658.8,440.13
293.24,639.4,1020.82,741.5999999999999,449.47
299.86,704,1007.59,826.3,432.64
299.29,719.8000000000001,1005.98,824.5,428.91
299.05,595.4,1007.3,783.8,439.36
289.08000000000004,527.5,1024.57,587.1,457.92
286.72,429.90000000000003,1007.51,889.5,472.04
295.23,415.4,1014.21,737.3000000000001,458.74
305.28000000000003,743.4000000000001,1003.34,563.9,436.3
291.47,422.8,1007.86,456.2,460.27
283.33000000000004,357.59999999999997,1019.71,667,473.31
296.22,692.3000000000001,1011.78,760.6,437.08
288.31,508.8,1013.88,1001.1,460.03
285.39000000000004,412,1012.48,898.5,473.22
304.19,683.1,1010.54,427.40000000000003,441.56
305.49,749.9,1002.77,428.29999999999995,433.07
287.12,450.09999999999997,1017.44,891.5,461.96
299.39,514.3,1011.32,595.2,447.91
286.97,416.2,1011.48,776.5999999999999,454.88
282.70000000000005,396.59999999999997,1018.8,748.8,480.74
284.75,406.9,1015.51,865.5,474.99
294.62,656.1,1015.92,762.2,447.42
277.3,399,1007.62,956.9,489.8
299.6,713.7,1008,770.6,438.36
306.75,771.7,1009.01,475.3,430.32
296.88,639.4,1010.7,871,441.78
300.6,662.5,1009.3,775.8,437.37
306.57,685.1,1011.91,458.29999999999995,427.66
302.06,707.2,1009.7,675,439.94
299.66,672.5,1017.85,641.7,435.52
278.81,400,1022.08,930.3,475.54
291.14,505.90000000000003,1015.9,772.8,462.2
283.92,414.6,1021.42,871.8000000000001,479.22
283.18,417.9,1020.35,664.2,475.42
281.84000000000003,408.1,1026.19,862.5,484.55
290.82,439.6,1011.68,821.3,466.31
305.02000000000004,709.4,1006.94,507.8,429.41
288.89000000000004,433.40000000000003,1013.38,814.5,463.24
295.64,629.6,1020.21,789.9,447.48
305.36,709.4,1006.76,475.6,430.06
298.55,695.9000000000001,1008.58,822.2,432.58
284.02000000000004,420.20000000000005,1002.08,952.2,472.63
292.51,686.1,1010.85,948.7,454.5
283.35,410.09999999999997,1021.39,966.4,468.27
284.18,447.8,1013.16,838.5,470.17
282.12,440.3,1013.16,803.9,474.61
281.63,361.8,1013.31,751.5,480.63
299.71000000000004,565.7,1013.73,639,442.74
303.8,710.6,1008.61,767.6,432.08
279.59000000000003,393.29999999999995,1011.8,935,490.57
294.75,434.3,1010.28,618.6999999999999,446.4
292.61,420.4,1011.3,604.5,466.24
285.34000000000003,400.5,1014.65,851,472.68
300.26,664.9,1013.71,392.8,435.79
296.88,610.2,1009.71,787,442.22
301.51,602.3,1010.05,530.3,441.08
297.53000000000003,608.4000000000001,1017.85,622.3,440.85
288.22,508.8,1014.33,1001.2,464.37
302.73,665.1,1015.57,329.5,435.47
298.54,703.6,1006.76,736.2,436.5
287.94,478.29999999999995,1007.27,920.4000000000001,463.22
302.18,432.1,1011.83,652.3000000000001,434.11
288.87,430.20000000000005,1011.98,457.40000000000003,466.33
293.87,686.1,1011.25,871,447.89
290.69,584.9,1012.35,915.6,453.02
300.86,729.9,1007.18,726.8000000000001,433.01
279.55,411.70000000000005,1019.54,853.7,488.82
297.64,650.6,1014.07,633.2,441.4
294.38,573.2,1010.99,751.7,443.87
300.93,735.6,1007.05,953.1999999999999,436.5
303.61,667.5,1017.81,544.8,432.45
299.28000000000003,479.3,1002.81,661.9,441.28
299.1,591.4,1016.42,670.3,438.46
286.81,405.5,1005.46,960.1999999999999,467.7
290.94,450.09999999999997,1015.71,671.3,454.4
296.36,624.4,1011.78,766.5999999999999,442.47
302.38,665.1,1011.11,531.1999999999999,439.61
293.31,601,1011.24,862.3000000000001,453.36
297.36,717.6999999999999,1004.52,849.5999999999999,433.42
299.28000000000003,573.2,1012.27,457.8,441.6
292.22,496.9,1007.22,767.9000000000001,453.09
282.83000000000004,410.6,1022.75,874.4,476.67
284.72,397.2,1002.26,786.9,474.72
296.39,683.1,1009.71,808,440.78
278.17,406.4,1021.2,932.6999999999999,485.28
295.42,500.5,1007.1,893.4000000000001,442.24
307.66,730.3,1013.73,394.20000000000005,439.8
275.86,394.20000000000005,1026.66,811.1,489.3
301.90000000000003,575.5,1004.77,575.5,435.33
283.18,420.20000000000005,998.6,999,471.07
286.48,393.9,1013.93,847.4,471.23
296.44,493,1003.88,741.2,442.11
282.58000000000004,414,1028.81,858.3,475.8
298.12,598.6999999999999,1018.7,599.4,443.7
283.74,375,1013.14,815.6,471.38
302.48,648.4000000000001,1010.76,533.2,443.15
284.57,415.4,1020.21,715.6999999999999,477.5
300.81,697.5,1009.71,842.6999999999999,439.18
286.6,458.7,1008.73,870.6,464.88
300.91,655.9000000000001,1010.8,672.9000000000001,439.03
297.11,583.3,1013.37,599.7,446.01
297.37,498.2,1014.61,668.1999999999999,452.2
302.86,718.5,1008.81,708.6,428.49
295.11,699.4,1011.09,802.6999999999999,441.15
301.52000000000004,633.1,1013.18,490.20000000000005,437.64
282.19,401.1,1023.3,763.1999999999999,473.57
301.38,622.6,1010.88,608.6,435.76
301.99,749,1004.38,668.6,436.42
286.19,406.9,1015.96,823.7,473.49
290.63,529,1020.03,764.7,458.34
299.93,730.6,1007.99,904.7,433.25
287.54,427.70000000000005,1017.36,832.8,463.65
299.5,598.6999999999999,1013.24,736.3,447.26
281.02000000000004,430.20000000000005,1014.67,835.8,485.61
300.71000000000004,655.9000000000001,1010.88,664.7,439.64
306.91,685.1,1011.33,383.5,429.83
289.83000000000004,531.5999999999999,1014.32,780.1999999999999,456.29
286.73,392.8,1016.17,791.7,472.17
295.14,424.79999999999995,1011.77,740.4000000000001,456.65
296.83000000000004,592.7,1010.75,838.1999999999999,440.44
289.88,543,1017.96,594.4,460.54
284.27000000000004,449.20000000000005,1025.58,935.1999999999999,470.82
283.6,396.1,1020.23,733.9,477.41
279.53000000000003,400.7,1018.53,602,492.96
278.34000000000003,407.8,1025.24,950.6999999999999,482.46
287.81,478.29999999999995,1006.15,919.8000000000001,461.46
296.64,493,1003.35,779.5999999999999,442.76
297.46000000000004,653.4000000000001,1013.82,638.5,449.88
289.72,417.9,1005.82,722.5,452.84
287.58000000000004,448.40000000000003,1024.34,840,467.45
282.90000000000003,527.2,1026.03,785.3,473.41
299.2,585.9000000000001,1012.32,498.29999999999995,452.41
283.65000000000003,408,1024.06,760.5,482.85
